userName,score,at,content,Cleaning,HapusEmoji,3/Lebih,CaseFolding
Pengguna Google,1,2021-05-31 08:41:17,Kecewa saya tadinya mau beralih belanja online kesini pas udah download trs dapet notif bagi pengguna baru dapet diskon 30rb pas udah pembayaran ke alfa masa dibatalkan uangnya di refund gausah ngasih promo kalo cuma phpin pengguna baru Belanja yg ke2(tanpa promo) saya coba belanja lagi pembayaran cod eh dibatalkan juga gimana gak kesel coba huhu,Kecewa saya tadinya mau beralih belanja online kesini pas udah download trs dapet notif bagi pengguna baru dapet diskon 30rb pas udah pembayaran ke alfa masa dibatalkan uangnya di refund gausah ngasih promo kalo cuma phpin pengguna baru Belanja yg ke2(tanpa promo) saya coba belanja lagi pembayaran cod eh dibatalkan juga gimana gak kesel coba huhu,Kecewa saya tadinya mau beralih belanja online kesini pas udah download trs dapet notif bagi pengguna baru dapet diskon 30rb pas udah pembayaran ke alfa masa dibatalkan uangnya di refund gausah ngasih promo kalo cuma phpin pengguna baru Belanja yg ke2(tanpa promo) saya coba belanja lagi pembayaran cod eh dibatalkan juga gimana gak kesel coba huhu,Kecewa saya tadinya mau beralih belanja online kesini pas udah download trs dapet notif bagi pengguna baru dapet diskon 30rb pas udah pembayaran ke alfa masa dibatalkan uangnya di refund gausah ngasih promo kalo cuma phpin pengguna baru Belanja yg ke2(tanpa promo) saya coba belanja lagi pembayaran cod eh dibatalkan juga gimana gak kesel coba huhu,kecewa saya tadinya mau beralih belanja online kesini pas udah download trs dapet notif bagi pengguna baru dapet diskon 30rb pas udah pembayaran ke alfa masa dibatalkan uangnya di refund gausah ngasih promo kalo cuma phpin pengguna baru belanja yg ke2(tanpa promo) saya coba belanja lagi pembayaran cod eh dibatalkan juga gimana gak kesel coba huhu
Pengguna Google,1,2021-05-31 04:07:51,"Pencarian kebanyakan produk sponsor yang ditampilkan meskipun beda kata kunci dan hasil filter pencarian. Sistem COD hanya pajangan, tapi hoax semua, sedangkan metode pembayaran yang kita punya tidak ada. Tidak semua orang mau repot harus ke mini market cuma buat bayar tagihannya. ""uninstal ajalah..,,SAMPAH!!""","Pencarian kebanyakan produk sponsor yang ditampilkan meskipun beda kata kunci dan hasil filter pencarian. Sistem COD hanya pajangan, tapi hoax semua, sedangkan metode pembayaran yang kita punya tidak ada. Tidak semua orang mau repot harus ke mini market cuma buat bayar tagihannya. ""uninstal ajalah..,,SAMPAH!!""","Pencarian kebanyakan produk sponsor yang ditampilkan meskipun beda kata kunci dan hasil filter pencarian. Sistem COD hanya pajangan, tapi hoax semua, sedangkan metode pembayaran yang kita punya tidak ada. Tidak semua orang mau repot harus ke mini market cuma buat bayar tagihannya. ""uninstal ajalah..,,SAMPAH!!""","Pencarian kebanyakan produk sponsor yang ditampilkan meskipun beda kata kunci dan hasil filter pencarian. Sistem COD hanya pajangan, tapi hoax semua, sedangkan metode pembayaran yang kita punya tidak ada. Tidak semua orang mau repot harus ke mini market cuma buat bayar tagihannya. ""uninstal ajalah..,,SAMPAH!!""","pencarian kebanyakan produk sponsor yang ditampilkan meskipun beda kata kunci dan hasil filter pencarian. sistem cod hanya pajangan, tapi hoax semua, sedangkan metode pembayaran yang kita punya tidak ada. tidak semua orang mau repot harus ke mini market cuma buat bayar tagihannya. ""uninstal ajalah..,,sampah!!"""
Pengguna Google,1,2021-05-30 23:05:39,"Sekarang tokopedia gak bisa cod seluruh indonesia,padahal dulu aplikasi belanja no1 bagiku,tapi sekarang jadi terakhir. tolong dong bisa cod seluruh indonesia kayak dulu","Sekarang tokopedia gak bisa cod seluruh indonesia,padahal dulu aplikasi belanja no1 bagiku,tapi sekarang jadi terakhir. tolong dong bisa cod seluruh indonesia kayak dulu","Sekarang tokopedia gak bisa cod seluruh indonesia,padahal dulu aplikasi belanja no1 bagiku,tapi sekarang jadi terakhir. tolong dong bisa cod seluruh indonesia kayak dulu","Sekarang tokopedia gak bisa cod seluruh indonesia,padahal dulu aplikasi belanja no1 bagiku,tapi sekarang jadi terakhir. tolong dong bisa cod seluruh indonesia kayak dulu","sekarang tokopedia gak bisa cod seluruh indonesia,padahal dulu aplikasi belanja no1 bagiku,tapi sekarang jadi terakhir. tolong dong bisa cod seluruh indonesia kayak dulu"
Pengguna Google,5,2021-05-28 14:31:38,"Tokopedia sangat bagus tapi saya mau beli kok ngga ada tulisan cod,,,terus saya mau lihat barang Tapi malah ada tulisan Tutup/Update ya udah saya pencet update tinggal tunggu aja tapi kok lama banget saya mau nikmatin belanja di tokopedia","Tokopedia sangat bagus tapi saya mau beli kok ngga ada tulisan cod,,,terus saya mau lihat barang Tapi malah ada tulisan Tutup/Update ya udah saya pencet update tinggal tunggu aja tapi kok lama banget saya mau nikmatin belanja di tokopedia","Tokopedia sangat bagus tapi saya mau beli kok ngga ada tulisan cod,,,terus saya mau lihat barang Tapi malah ada tulisan Tutup/Update ya udah saya pencet update tinggal tunggu aja tapi kok lama banget saya mau nikmatin belanja di tokopedia","Tokopedia sangat bagus tapi saya mau beli kok ngga ada tulisan cod,terus saya mau lihat barang Tapi malah ada tulisan Tutup/Update ya udah saya pencet update tinggal tunggu aja tapi kok lama banget saya mau nikmatin belanja di tokopedia","tokopedia sangat bagus tapi saya mau beli kok ngga ada tulisan cod,terus saya mau lihat barang tapi malah ada tulisan tutup/update ya udah saya pencet update tinggal tunggu aja tapi kok lama banget saya mau nikmatin belanja di tokopedia"
Pengguna Google,4,2021-05-28 11:53:41,"Apk nya bagus, kalaupun ada pembatalan pesanan uangnya langsung masuk ke akun saya, gk ribet kaya LZD yg hrus lewat rekening 😒. Cuman disini yg sangat saya sayangkan, setiap kali saya belanja gk pernah bisa bayar lewat COD, mungkin tempat tinggal saya gk termasuk kedalam layanan COD kali yaa.. Jadi saya mohon bgt sama Tokopedia, tolong diperluas layanan COD nya biar lebih enak belanjanya, soalnya rumah saya lumayan jauh dari Alfa Mart atau Indomaret,","Apk nya bagus, kalaupun ada pembatalan pesanan uangnya langsung masuk ke akun saya, gk ribet kaya LZD yg hrus lewat rekening 😒. Cuman disini yg sangat saya sayangkan, setiap kali saya belanja gk pernah bisa bayar lewat COD, mungkin tempat tinggal saya gk termasuk kedalam layanan COD kali yaa.. Jadi saya mohon bgt sama Tokopedia, tolong diperluas layanan COD nya biar lebih enak belanjanya, soalnya rumah saya lumayan jauh dari Alfa Mart atau Indomaret,","Apk nya bagus, kalaupun ada pembatalan pesanan uangnya langsung masuk ke akun saya, gk ribet kaya LZD yg hrus lewat rekening . Cuman disini yg sangat saya sayangkan, setiap kali saya belanja gk pernah bisa bayar lewat COD, mungkin tempat tinggal saya gk termasuk kedalam layanan COD kali yaa.. Jadi saya mohon bgt sama Tokopedia, tolong diperluas layanan COD nya biar lebih enak belanjanya, soalnya rumah saya lumayan jauh dari Alfa Mart atau Indomaret,","Apk nya bagus, kalaupun ada pembatalan pesanan uangnya langsung masuk ke akun saya, gk ribet kaya LZD yg hrus lewat rekening . Cuman disini yg sangat saya sayangkan, setiap kali saya belanja gk pernah bisa bayar lewat COD, mungkin tempat tinggal saya gk termasuk kedalam layanan COD kali yaa.. Jadi saya mohon bgt sama Tokopedia, tolong diperluas layanan COD nya biar lebih enak belanjanya, soalnya rumah saya lumayan jauh dari Alfa Mart atau Indomaret,","apk nya bagus, kalaupun ada pembatalan pesanan uangnya langsung masuk ke akun saya, gk ribet kaya lzd yg hrus lewat rekening . cuman disini yg sangat saya sayangkan, setiap kali saya belanja gk pernah bisa bayar lewat cod, mungkin tempat tinggal saya gk termasuk kedalam layanan cod kali yaa.. jadi saya mohon bgt sama tokopedia, tolong diperluas layanan cod nya biar lebih enak belanjanya, soalnya rumah saya lumayan jauh dari alfa mart atau indomaret,"
Pengguna Google,1,2021-05-27 04:57:56,Katanya ada Fitur COD nya tapi gak guna buat saya yg ada di sumatra tepatnya di JAMBI. Di pilihan pembayaran nya gak ada pilihan COD nya. Masak kalah sama toko online sebelah. Huufffttt....,Katanya ada Fitur COD nya tapi gak guna buat saya yg ada di sumatra tepatnya di JAMBI. Di pilihan pembayaran nya gak ada pilihan COD nya. Masak kalah sama toko online sebelah. Huufffttt....,Katanya ada Fitur COD nya tapi gak guna buat saya yg ada di sumatra tepatnya di JAMBI. Di pilihan pembayaran nya gak ada pilihan COD nya. Masak kalah sama toko online sebelah. Huufffttt....,Katanya ada Fitur COD nya tapi gak guna buat saya yg ada di sumatra tepatnya di JAMBI. Di pilihan pembayaran nya gak ada pilihan COD nya. Masak kalah sama toko online sebelah. Huuft.,katanya ada fitur cod nya tapi gak guna buat saya yg ada di sumatra tepatnya di jambi. di pilihan pembayaran nya gak ada pilihan cod nya. masak kalah sama toko online sebelah. huuft.
Pengguna Google,4,2021-05-26 12:15:21,Gmn nih aku udh aktifkan fitur cod di tokoh ku dan knapa stiap orng mau psn di tokoh ku ... fitur cod nya hilang ga ada muncul dsna... tolong solusi nya,Gmn nih aku udh aktifkan fitur cod di tokoh ku dan knapa stiap orng mau psn di tokoh ku ... fitur cod nya hilang ga ada muncul dsna... tolong solusi nya,Gmn nih aku udh aktifkan fitur cod di tokoh ku dan knapa stiap orng mau psn di tokoh ku ... fitur cod nya hilang ga ada muncul dsna... tolong solusi nya,Gmn nih aku udh aktifkan fitur cod di tokoh ku dan knapa stiap orng mau psn di tokoh ku . fitur cod nya hilang ga ada muncul dsna. tolong solusi nya,gmn nih aku udh aktifkan fitur cod di tokoh ku dan knapa stiap orng mau psn di tokoh ku . fitur cod nya hilang ga ada muncul dsna. tolong solusi nya
Pengguna Google,1,2021-05-22 14:36:37,"Kecewa banget masa aku mau bayar pesanan pake ovo tapi ga bisa aktivasi sama sekali, awalnya security code yg katanya salah pdhl aku cek ulang udah bener, aku coba terus sampe 3 kali g bisa², abis itu aku uninstal dulu kan apk nya trus donlod ulang eh malah pas mau bayar katanya ada masalah sama aktivasinya, nyebelin banget, bikin kesel aja, masa mau bayar aja susah banget sih","Kecewa banget masa aku mau bayar pesanan pake ovo tapi ga bisa aktivasi sama sekali, awalnya security code yg katanya salah pdhl aku cek ulang udah bener, aku coba terus sampe 3 kali g bisa², abis itu aku uninstal dulu kan apk nya trus donlod ulang eh malah pas mau bayar katanya ada masalah sama aktivasinya, nyebelin banget, bikin kesel aja, masa mau bayar aja susah banget sih","Kecewa banget masa aku mau bayar pesanan pake ovo tapi ga bisa aktivasi sama sekali, awalnya security code yg katanya salah pdhl aku cek ulang udah bener, aku coba terus sampe 3 kali g bisa, abis itu aku uninstal dulu kan apk nya trus donlod ulang eh malah pas mau bayar katanya ada masalah sama aktivasinya, nyebelin banget, bikin kesel aja, masa mau bayar aja susah banget sih","Kecewa banget masa aku mau bayar pesanan pake ovo tapi ga bisa aktivasi sama sekali, awalnya security code yg katanya salah pdhl aku cek ulang udah bener, aku coba terus sampe 3 kali g bisa, abis itu aku uninstal dulu kan apk nya trus donlod ulang eh malah pas mau bayar katanya ada masalah sama aktivasinya, nyebelin banget, bikin kesel aja, masa mau bayar aja susah banget sih","kecewa banget masa aku mau bayar pesanan pake ovo tapi ga bisa aktivasi sama sekali, awalnya security code yg katanya salah pdhl aku cek ulang udah bener, aku coba terus sampe 3 kali g bisa, abis itu aku uninstal dulu kan apk nya trus donlod ulang eh malah pas mau bayar katanya ada masalah sama aktivasinya, nyebelin banget, bikin kesel aja, masa mau bayar aja susah banget sih"
Pengguna Google,1,2021-05-22 09:29:28,Ini dimana sih Tokopedia yang bayar ditempat (cod) kok ada biayanya biasanya kan gratis! Mohon penjelasannya? Aku pengen belanja yang harganya pas,Ini dimana sih Tokopedia yang bayar ditempat (cod) kok ada biayanya biasanya kan gratis! Mohon penjelasannya? Aku pengen belanja yang harganya pas,Ini dimana sih Tokopedia yang bayar ditempat (cod) kok ada biayanya biasanya kan gratis! Mohon penjelasannya? Aku pengen belanja yang harganya pas,Ini dimana sih Tokopedia yang bayar ditempat (cod) kok ada biayanya biasanya kan gratis! Mohon penjelasannya? Aku pengen belanja yang harganya pas,ini dimana sih tokopedia yang bayar ditempat (cod) kok ada biayanya biasanya kan gratis! mohon penjelasannya? aku pengen belanja yang harganya pas
Pengguna Google,5,2021-05-20 11:41:59,Succes selalu Tokopedia... Kalau bisa Pake sistem Bayar di tempat/COD semua untuk setiap pembelanjaan supaya lebih memudahkan kita sebagai Penggunaan Aplikasi Tokopedia...,Succes selalu Tokopedia... Kalau bisa Pake sistem Bayar di tempat/COD semua untuk setiap pembelanjaan supaya lebih memudahkan kita sebagai Penggunaan Aplikasi Tokopedia...,Succes selalu Tokopedia... Kalau bisa Pake sistem Bayar di tempat/COD semua untuk setiap pembelanjaan supaya lebih memudahkan kita sebagai Penggunaan Aplikasi Tokopedia...,Succes selalu Tokopedia. Kalau bisa Pake sistem Bayar di tempat/COD semua untuk setiap pembelanjaan supaya lebih memudahkan kita sebagai Penggunaan Aplikasi Tokopedia.,succes selalu tokopedia. kalau bisa pake sistem bayar di tempat/cod semua untuk setiap pembelanjaan supaya lebih memudahkan kita sebagai penggunaan aplikasi tokopedia.
Pengguna Google,1,2021-05-20 05:54:50,"Ongkir mahal ditambah asuransi dan proteksi barang dll tambah mahal, aplikasi toped sy gak bisa COD, sementara di aplikasi kompetitor toped ( Lazada dll) , ongkir murah, harga produk pun lbh murah dan bisa COD. Yaa cuma bisa bilang ""Bye Tokopedia""","Ongkir mahal ditambah asuransi dan proteksi barang dll tambah mahal, aplikasi toped sy gak bisa COD, sementara di aplikasi kompetitor toped ( Lazada dll) , ongkir murah, harga produk pun lbh murah dan bisa COD. Yaa cuma bisa bilang ""Bye Tokopedia""","Ongkir mahal ditambah asuransi dan proteksi barang dll tambah mahal, aplikasi toped sy gak bisa COD, sementara di aplikasi kompetitor toped ( Lazada dll) , ongkir murah, harga produk pun lbh murah dan bisa COD. Yaa cuma bisa bilang ""Bye Tokopedia""","Ongkir mahal ditambah asuransi dan proteksi barang dll tambah mahal, aplikasi toped sy gak bisa COD, sementara di aplikasi kompetitor toped ( Lazada dll) , ongkir murah, harga produk pun lbh murah dan bisa COD. Yaa cuma bisa bilang ""Bye Tokopedia""","ongkir mahal ditambah asuransi dan proteksi barang dll tambah mahal, aplikasi toped sy gak bisa cod, sementara di aplikasi kompetitor toped ( lazada dll) , ongkir murah, harga produk pun lbh murah dan bisa cod. yaa cuma bisa bilang ""bye tokopedia"""
Pengguna Google,2,2021-05-20 01:38:03,"Sya lebih nyaman dan aman blanja di sini dri pada di toko sebelah, eh gara2 yg kasus 1 atw 2 orang di medsos yg kena imbas nya berjamaah layanan COD malah sulit, balik lgi ke toko sebelah deh 👋✋","Sya lebih nyaman dan aman blanja di sini dri pada di toko sebelah, eh gara2 yg kasus 1 atw 2 orang di medsos yg kena imbas nya berjamaah layanan COD malah sulit, balik lgi ke toko sebelah deh 👋✋","Sya lebih nyaman dan aman blanja di sini dri pada di toko sebelah, eh gara2 yg kasus 1 atw 2 orang di medsos yg kena imbas nya berjamaah layanan COD malah sulit, balik lgi ke toko sebelah deh ","Sya lebih nyaman dan aman blanja di sini dri pada di toko sebelah, eh gara2 yg kasus 1 atw 2 orang di medsos yg kena imbas nya berjamaah layanan COD malah sulit, balik lgi ke toko sebelah deh ","sya lebih nyaman dan aman blanja di sini dri pada di toko sebelah, eh gara2 yg kasus 1 atw 2 orang di medsos yg kena imbas nya berjamaah layanan cod malah sulit, balik lgi ke toko sebelah deh "
Pengguna Google,3,2021-05-17 12:49:38,Ini sih bagus rapi saya mau pesan terus sayah pilih pembayaran terus malah gak ada cod saya gak bisa pesan gimana tolong perbaiki ih,Ini sih bagus rapi saya mau pesan terus sayah pilih pembayaran terus malah gak ada cod saya gak bisa pesan gimana tolong perbaiki ih,Ini sih bagus rapi saya mau pesan terus sayah pilih pembayaran terus malah gak ada cod saya gak bisa pesan gimana tolong perbaiki ih,Ini sih bagus rapi saya mau pesan terus sayah pilih pembayaran terus malah gak ada cod saya gak bisa pesan gimana tolong perbaiki ih,ini sih bagus rapi saya mau pesan terus sayah pilih pembayaran terus malah gak ada cod saya gak bisa pesan gimana tolong perbaiki ih
Pengguna Google,1,2021-05-14 15:56:08,"Kecewa saya,masa,abis bayar barangnya tiba tiba dibatalkan otomatis,mana pas masuk rekening setengahnya lagi,mending shopee COD daripada ini","Kecewa saya,masa,abis bayar barangnya tiba tiba dibatalkan otomatis,mana pas masuk rekening setengahnya lagi,mending shopee COD daripada ini","Kecewa saya,masa,abis bayar barangnya tiba tiba dibatalkan otomatis,mana pas masuk rekening setengahnya lagi,mending shopee COD daripada ini","Kecewa saya,masa,abis bayar barangnya tiba tiba dibatalkan otomatis,mana pas masuk rekening setengahnya lagi,mending shopee COD daripada ini","kecewa saya,masa,abis bayar barangnya tiba tiba dibatalkan otomatis,mana pas masuk rekening setengahnya lagi,mending shopee cod daripada ini"
Pengguna Google,3,2021-05-11 05:02:28,"Banyak barang dan toko yang ada ""COD"" tapi pas transaksi pilih metode pembayaran ""COD (Bayar di Tempat) Tidak Tersedia untuk Transaksi ini. Pelajari"" Kecewa dah,udah bahagia barang yang dicari ketemu tapi nggak bisa cod. Oh ya kalau lu nanya napa gw cod kan bisa pake metode yang lain ya males aja takut barang nggak sampe","Banyak barang dan toko yang ada ""COD"" tapi pas transaksi pilih metode pembayaran ""COD (Bayar di Tempat) Tidak Tersedia untuk Transaksi ini. Pelajari"" Kecewa dah,udah bahagia barang yang dicari ketemu tapi nggak bisa cod. Oh ya kalau lu nanya napa gw cod kan bisa pake metode yang lain ya males aja takut barang nggak sampe","Banyak barang dan toko yang ada ""COD"" tapi pas transaksi pilih metode pembayaran ""COD (Bayar di Tempat) Tidak Tersedia untuk Transaksi ini. Pelajari"" Kecewa dah,udah bahagia barang yang dicari ketemu tapi nggak bisa cod. Oh ya kalau lu nanya napa gw cod kan bisa pake metode yang lain ya males aja takut barang nggak sampe","Banyak barang dan toko yang ada ""COD"" tapi pas transaksi pilih metode pembayaran ""COD (Bayar di Tempat) Tidak Tersedia untuk Transaksi ini. Pelajari"" Kecewa dah,udah bahagia barang yang dicari ketemu tapi nggak bisa cod. Oh ya kalau lu nanya napa gw cod kan bisa pake metode yang lain ya males aja takut barang nggak sampe","banyak barang dan toko yang ada ""cod"" tapi pas transaksi pilih metode pembayaran ""cod (bayar di tempat) tidak tersedia untuk transaksi ini. pelajari"" kecewa dah,udah bahagia barang yang dicari ketemu tapi nggak bisa cod. oh ya kalau lu nanya napa gw cod kan bisa pake metode yang lain ya males aja takut barang nggak sampe"
